po_number,item,location,week,year,units,createDate
4501112691,20077287003,3210,32,2023,12.0,2023-04-27
4501082776,20077287003,3000,17,2023,25.0,2023-01-26
4501092241,20077287003,3200,22,2023,28.0,2023-02-21
4501110326,20077287003,3200,33,2023,23.0,2023-04-20
4501092222,20077287003,3000,22,2023,24.0,2023-02-21
4501100193,20077287003,3210,25,2023,26.0,2023-03-16
4501110361,20077287003,3210,31,2023,17.0,2023-04-20
4501100192,20077287003,3210,25,2023,26.0,2023-03-16
4501092246,20077287003,3210,20,2023,27.0,2023-02-21
4501100113,20077287003,3010,28,2023,6.0,2023-03-16
4501092225,20077287003,3000,22,2023,24.0,2023-02-21
4501100213,20077287003,3210,25,2023,34.0,2023-03-16
4501092254,20077287003,3220,19,2023,27.0,2023-02-21
4501095873,20077287003,3220,20,2023,27.0,2023-03-02
4501092253,20077287003,3220,19,2023,27.0,2023-02-21
4501084170,20077287003,3210,19,2023,25.0,2023-01-27
4501108158,20077287003,3220,30,2023,24.0,2023-04-13
4501112650,20077287003,3000,32,2023,23.0,2023-04-27
4501100155,20077287003,3200,27,2023,30.0,2023-03-16
4501090433,20077287003,3000,22,2023,21.0,2023-02-17
4501084137,20077287003,3200,20,2023,26.0,2023-01-27
4501112637,20077287003,3000,30,2023,23.0,2023-04-27
4501092978,20077287003,3200,22,2023,14.0,2023-02-23
4501084138,20077287003,3200,20,2023,26.0,2023-01-27
4501100108,20077287003,3000,25,2023,29.0,2023-03-16
4501087861,20077287003,3010,20,2023,26.0,2023-02-09
4501092224,20077287003,3000,22,2023,24.0,2023-02-21
4501106264,20077287003,3010,31,2023,22.0,2023-04-06
4501102204,20077287003,3200,27,2023,34.0,2023-03-23
4501104192,20077287003,3200,28,2023,45.0,2023-03-30
4501082998,20077287003,3010,20,2023,25.0,2023-01-26
4501082777,20077287003,3000,17,2023,25.0,2023-01-26
4501100195,20077287003,3210,25,2023,26.0,2023-03-16
4501087923,20077287003,3200,20,2023,23.0,2023-02-09
4501100151,20077287003,3200,27,2023,30.0,2023-03-16
4501100215,20077287003,3210,25,2023,34.0,2023-03-16
4501087950,20077287003,3210,19,2023,28.0,2023-02-09
4501100106,20077287003,3000,25,2023,29.0,2023-03-16
4501086027,20077287003,3010,20,2023,16.0,2023-02-02
4501100114,20077287003,3010,28,2023,6.0,2023-03-16
4501086274,20077287003,3210,19,2023,26.0,2023-02-03
4501100152,20077287003,3200,27,2023,30.0,2023-03-16
4501100097,20077287003,3000,25,2023,29.0,2023-03-16
4501078395,20077287003,3010,18,2023,25.0,2023-01-12
4501092240,20077287003,3200,22,2023,28.0,2023-02-21
4501092233,20077287003,3010,23,2023,25.0,2023-02-21
4501100136,20077287003,3000,25,2023,28.0,2023-03-16
4501100115,20077287003,3010,28,2023,6.0,2023-03-16
4501100196,20077287003,3210,25,2023,26.0,2023-03-16
4501100154,20077287003,3200,27,2023,30.0,2023-03-16
4501112660,20077287003,3010,35,2023,47.0,2023-04-27
4501086026,20077287003,3010,20,2023,16.0,2023-02-02
4501112673,20077287003,3200,35,2023,23.0,2023-04-27
4501100191,20077287003,3210,25,2023,26.0,2023-03-16
4501112684,20077287003,3200,34,2023,23.0,2023-04-27
4501091216,20077287003,3220,19,2023,21.0,2023-02-17
4501100218,20077287003,3210,25,2023,34.0,2023-03-16
4501086248,20077287003,3200,19,2023,15.0,2023-02-03
4501100194,20077287003,3210,25,2023,26.0,2023-03-16
4501104204,20077287003,3220,25,2023,34.0,2023-03-30
4501100203,20077287003,3220,24,2023,30.0,2023-03-16
4501106285,20077287003,3200,31,2023,32.0,2023-04-06
4501100135,20077287003,3000,25,2023,28.0,2023-03-16
4501104180,20077287003,3010,29,2023,41.0,2023-03-30
4501100096,20077287003,3000,25,2023,29.0,2023-03-16
4501095845,20077287003,3200,23,2023,15.0,2023-03-02
4501084171,20077287003,3210,19,2023,25.0,2023-01-27
4501100101,20077287003,3000,25,2023,29.0,2023-03-16
4501108156,20077287003,3220,29,2023,24.0,2023-04-13
4501100099,20077287003,3000,25,2023,29.0,2023-03-16
4501090476,20077287003,3010,23,2023,28.0,2023-02-17
4501112649,20077287003,3000,32,2023,23.0,2023-04-27
4501092247,20077287003,3210,20,2023,27.0,2023-02-21
4501112698,20077287003,3210,33,2023,12.0,2023-04-27
4501102194,20077287003,3000,25,2023,34.0,2023-03-23
4501100204,20077287003,3220,24,2023,30.0,2023-03-16
4501100153,20077287003,3200,27,2023,30.0,2023-03-16
4501100111,20077287003,3010,28,2023,6.0,2023-03-16
4501100100,20077287003,3000,25,2023,29.0,2023-03-16
4501092234,20077287003,3010,23,2023,25.0,2023-02-21
4501112637,20077287004,3000,30,2023,22.0,2023-04-27
4501084172,20077287004,3210,19,2023,28.0,2023-01-27
4501112645,20077287004,3000,31,2023,22.0,2023-04-27
4501112691,20077287004,3210,32,2023,20.0,2023-04-27
4501090498,20077287004,3200,22,2023,38.0,2023-02-17
4501092223,20077287004,3000,22,2023,31.0,2023-02-21
4501100205,20077287004,3220,24,2023,27.0,2023-03-16
4501104178,20077287004,3010,29,2023,42.0,2023-03-30
4501082999,20077287004,3010,20,2023,30.0,2023-01-26
4501083000,20077287004,3010,20,2023,30.0,2023-01-26
4501095825,20077287004,3000,21,2023,42.0,2023-03-02
4501112644,20077287004,3000,31,2023,22.0,2023-04-27
4501095097,20080222002,3200,32,2023,59.0,2023-03-01
4501095091,20080222002,3000,30,2023,41.0,2023-03-01
4501110305,20080222002,3010,34,2023,150.0,2023-04-20
4501095094,20080222002,3010,33,2023,50.0,2023-03-01
4501095102,20080222002,3220,29,2023,56.0,2023-03-01
4501095099,20080222002,3210,30,2023,64.0,2023-03-01
4501110271,20080222002,3000,31,2023,148.0,2023-04-20
4501102194,20077287004,3000,25,2023,50.0,2023-03-23
4501104191,20077287004,3200,28,2023,64.0,2023-03-30
4501082776,20077287004,3000,17,2023,28.0,2023-01-26
4501084139,20077287004,3200,20,2023,31.0,2023-01-27
4501092225,20077287004,3000,22,2023,31.0,2023-02-21
4501095840,20077287004,3010,24,2023,27.0,2023-03-02
4501112684,20077287004,3200,34,2023,31.0,2023-04-27
4501095826,20077287004,3000,21,2023,42.0,2023-03-02
4501090768,20077287004,3210,20,2023,32.0,2023-02-17
4501100098,20077287004,3000,25,2023,34.0,2023-03-16
4501070831,20077287004,3010,18,2023,7.0,2022-12-15
4501092978,20077287004,3200,22,2023,18.0,2023-02-23
4501084138,20077287004,3200,20,2023,31.0,2023-01-27
4501087861,20077287004,3010,20,2023,31.0,2023-02-09
4501092224,20077287004,3000,22,2023,31.0,2023-02-21
4501078395,20077287004,3010,18,2023,30.0,2023-01-12
4501100112,20077287004,3010,28,2023,23.0,2023-03-16
4501100193,20077287004,3210,25,2023,36.0,2023-03-16
4501110361,20077287004,3210,31,2023,24.0,2023-04-20
4501100192,20077287004,3210,25,2023,36.0,2023-03-16
4501112559,20081068001,3200,34,2023,89.0,2023-04-27
4501105386,20081068001,3210,31,2023,25.0,2023-04-03
4501110258,20081068001,3000,31,2023,110.0,2023-04-20
4501112552,20081068001,3010,35,2023,104.0,2023-04-27
4501103996,20081092008,3000,30,2023,34.0,2023-03-30
4501103997,20081092008,3210,30,2023,15.0,2023-03-30
4501112673,20077287004,3200,35,2023,31.0,2023-04-27
4501092246,20077287004,3210,20,2023,38.0,2023-02-21
4501100099,20077287004,3000,25,2023,34.0,2023-03-16
4501095845,20077287004,3200,23,2023,19.0,2023-03-02
4501100096,20077287004,3000,25,2023,34.0,2023-03-16
4501100195,20077287004,3210,25,2023,36.0,2023-03-16
4501100113,20077287004,3010,28,2023,23.0,2023-03-16
4501100115,20077287004,3010,28,2023,23.0,2023-03-16
4501100114,20077287004,3010,28,2023,23.0,2023-03-16
4501086274,20077287004,3210,19,2023,28.0,2023-02-03
4501100152,20077287004,3200,27,2023,36.0,2023-03-16
4501100108,20077287004,3000,25,2023,34.0,2023-03-16
4501102209,20077287004,3220,24,2023,31.0,2023-03-23
4501100097,20077287004,3000,25,2023,34.0,2023-03-16
4501092240,20077287004,3200,22,2023,35.0,2023-02-21
4501092233,20077287004,3010,23,2023,31.0,2023-02-21
4501100156,20077287004,3200,27,2023,36.0,2023-03-16
4501082998,20077287004,3010,20,2023,30.0,2023-01-26
4501082777,20077287004,3000,17,2023,28.0,2023-01-26
4501100151,20077287004,3200,27,2023,36.0,2023-03-16
4501092253,20077287004,3220,19,2023,32.0,2023-02-21
4501084170,20077287004,3210,19,2023,28.0,2023-01-27
4501108158,20077287004,3220,30,2023,36.0,2023-04-13
4501112650,20077287004,3000,32,2023,22.0,2023-04-27
4501087923,20077287004,3200,20,2023,28.0,2023-02-09
4501102192,20077287004,3000,27,2023,50.0,2023-03-23
4501100101,20077287004,3000,25,2023,34.0,2023-03-16
4501108156,20077287004,3220,29,2023,36.0,2023-04-13
4501104180,20077287004,3010,29,2023,42.0,2023-03-30
4501104199,20077287004,3210,28,2023,46.0,2023-03-30
4501091216,20077287004,3220,19,2023,26.0,2023-02-17
4501084171,20077287004,3210,19,2023,28.0,2023-01-27
4501090476,20077287004,3010,23,2023,24.0,2023-02-17
4501092254,20077287004,3220,19,2023,32.0,2023-02-21
4501100218,20077287004,3210,25,2023,28.0,2023-03-16
4501086248,20077287004,3200,19,2023,20.0,2023-02-03
4501100194,20077287004,3210,25,2023,36.0,2023-03-16
4501104204,20077287004,3220,25,2023,78.0,2023-03-30
4501092241,20077287004,3200,22,2023,35.0,2023-02-21
4501100213,20077287004,3210,25,2023,28.0,2023-03-16
4501100203,20077287004,3220,24,2023,27.0,2023-03-16
4501106285,20077287004,3200,31,2023,46.0,2023-04-06
4501100215,20077287004,3210,25,2023,28.0,2023-03-16
4501100135,20077287004,3000,25,2023,27.0,2023-03-16
4501100100,20077287004,3000,25,2023,34.0,2023-03-16
4501100136,20077287004,3000,25,2023,27.0,2023-03-16
4501095873,20077287004,3220,20,2023,38.0,2023-03-02
4501100191,20077287004,3210,25,2023,36.0,2023-03-16
4501100196,20077287004,3210,25,2023,36.0,2023-03-16
4501100154,20077287004,3200,27,2023,36.0,2023-03-16
4501112660,20077287004,3010,35,2023,38.0,2023-04-27
4501086026,20077287004,3010,20,2023,29.0,2023-02-02
4501112649,20077287004,3000,32,2023,22.0,2023-04-27
4501095851,20077287004,3210,23,2023,16.0,2023-03-02
4501087950,20077287004,3210,19,2023,33.0,2023-02-09
4501100106,20077287004,3000,25,2023,34.0,2023-03-16
4501086027,20077287004,3010,20,2023,29.0,2023-02-02
4501110326,20077287004,3200,33,2023,36.0,2023-04-20
4501102204,20077287004,3200,27,2023,56.0,2023-03-23
4501092222,20077287004,3000,22,2023,31.0,2023-02-21
4501100204,20077287004,3220,24,2023,27.0,2023-03-16
4501100153,20077287004,3200,27,2023,36.0,2023-03-16
4501102200,20077287004,3010,30,2023,14.0,2023-03-23
4501100111,20077287004,3010,28,2023,23.0,2023-03-16
4501092247,20077287004,3210,20,2023,38.0,2023-02-21
4501092234,20077287004,3010,23,2023,31.0,2023-02-21
4501098653,20077287004,3200,24,2023,22.0,2023-03-10
4501106264,20077287004,3010,31,2023,39.0,2023-04-06
4501104192,20077287004,3200,28,2023,64.0,2023-03-30
4501106265,20077287004,3010,32,2023,39.0,2023-04-06
4501100107,20077287004,3000,25,2023,34.0,2023-03-16
4501112698,20077287004,3210,33,2023,20.0,2023-04-27
4501100155,20077287004,3200,27,2023,36.0,2023-03-16
4501090433,20077287004,3000,22,2023,29.0,2023-02-17
4501092224,20077287010,3000,22,2023,8.0,2023-02-21
4501078395,20077287010,3010,18,2023,8.0,2023-01-12
4501092225,20077287010,3000,22,2023,8.0,2023-02-21
4501082776,20077287010,3000,17,2023,12.0,2023-01-26
4501082999,20077287010,3010,20,2023,4.0,2023-01-26
4501112691,20077287010,3210,32,2023,9.0,2023-04-27
4501082777,20077287010,3000,17,2023,12.0,2023-01-26
4501087923,20077287010,3200,20,2023,13.0,2023-02-09
4501090498,20077287010,3200,22,2023,14.0,2023-02-17
4501092223,20077287010,3000,22,2023,8.0,2023-02-21
4501086274,20077287010,3210,19,2023,12.0,2023-02-03
4501092233,20077287010,3010,23,2023,10.0,2023-02-21
4501070831,20077287010,3010,18,2023,9.0,2022-12-15
4501083000,20077287010,3010,20,2023,4.0,2023-01-26
4501092222,20077287010,3000,22,2023,8.0,2023-02-21
4501110361,20077287010,3210,31,2023,17.0,2023-04-20
4501091216,20077287010,3220,19,2023,11.0,2023-02-17
4501092246,20077287010,3210,20,2023,2.0,2023-02-21
4501104170,20077287010,3000,28,2023,6.0,2023-03-30
4501108118,20077287010,3000,30,2023,2.0,2023-04-13
4501086026,20077287010,3010,20,2023,20.0,2023-02-02
4501112645,20077287010,3000,31,2023,4.0,2023-04-27
4501092247,20077287010,3210,20,2023,2.0,2023-02-21
4501095845,20077287010,3200,23,2023,2.0,2023-03-02
4501092253,20077287010,3220,19,2023,10.0,2023-02-21
4501112644,20077287010,3000,31,2023,4.0,2023-04-27
4501084171,20077287010,3210,19,2023,12.0,2023-01-27
4501092240,20077287010,3200,22,2023,6.0,2023-02-21
4501090476,20077287010,3010,23,2023,14.0,2023-02-17
4501092254,20077287010,3220,19,2023,10.0,2023-02-21
4501086248,20077287010,3200,19,2023,29.0,2023-02-03
4501100136,20077287010,3000,25,2023,3.0,2023-03-16
4501112649,20077287010,3000,32,2023,4.0,2023-04-27
4501087950,20077287010,3210,19,2023,4.0,2023-02-09
4501092241,20077287010,3200,22,2023,6.0,2023-02-21
4501104199,20077287010,3210,28,2023,1.0,2023-03-30
4501084170,20077287010,3210,19,2023,12.0,2023-01-27
4501112650,20077287010,3000,32,2023,4.0,2023-04-27
4501084172,20077287010,3210,19,2023,12.0,2023-01-27
4501092234,20077287010,3010,23,2023,10.0,2023-02-21
4501098653,20077287010,3200,24,2023,12.0,2023-03-10
4501086027,20077287010,3010,20,2023,20.0,2023-02-02
4501100135,20077287010,3000,25,2023,3.0,2023-03-16
4501082998,20077287010,3010,20,2023,4.0,2023-01-26
4501112698,20077287010,3210,33,2023,9.0,2023-04-27
4501090433,20077287010,3000,22,2023,16.0,2023-02-17
4501112637,20077287010,3000,30,2023,4.0,2023-04-27
4501092978,20077287010,3200,22,2023,13.0,2023-02-23
4501062585,20014461014,3010,18,2023,40.0,2022-11-17
4501098379,20014461101,3010,32,2023,5.0,2023-03-09
4501074374,20014461120,3000,20,2023,29.0,2022-12-29
4501086285,20014461122,3210,27,2023,9.0,2023-02-03
4501067094,20014461146,3000,19,2023,19.0,2022-12-02
4501110292,20014461147,3010,32,2023,56.0,2023-04-20
4501110250,20034319002,3000,29,2023,153.0,2023-04-20
4501110352,20039550012,3210,29,2023,45.0,2023-04-20
4501078761,20052191001,3000,21,2023,59.0,2023-01-12
4501110263,20058991,3000,29,2023,84.0,2023-04-20
4501070849,20062007001,3200,21,2023,19.0,2022-12-15
4501074382,20062007007,3010,22,2023,3.0,2022-12-29
4501098674,20062007010,3210,27,2023,11.0,2023-03-10
4501110273,20062589006,3000,31,2023,13.0,2023-04-20
4501078400,20062589011,3200,21,2023,30.0,2023-01-12
4501090501,20064068003,3200,22,2023,13.0,2023-02-17
4501092953,20064068009,3000,27,2023,15.0,2023-02-23
4501098664,20064424008,3200,27,2023,61.0,2023-03-10
4501092972,20065794007,3010,28,2023,19.0,2023-02-23
4501059630,20065794009,3010,18,2023,24.0,2022-11-10
4501103995,20065834006,3000,39,2023,1.0,2023-03-30
4501105386,20065834011,3210,31,2023,6.0,2023-04-03
4501094348,20077335001,3210,28,2023,127.0,2023-02-27
4501094344,20077335001,3000,27,2023,132.0,2023-02-27
4501094349,20077335001,3220,26,2023,130.0,2023-02-27
4501094347,20077335001,3200,29,2023,132.0,2023-02-27
4501094346,20077335001,3010,30,2023,130.0,2023-02-27
4501070821,20067891002,3000,19,2023,13.0,2022-12-15
4501091217,20067891015,3220,22,2023,20.0,2023-02-17
4501086023,20068000003,3000,24,2023,21.0,2023-02-02
4501112578,20070239002,3200,38,2023,13.0,2023-04-27
4501100252,20070239013,3210,29,2023,13.0,2023-03-16
4501106529,20070239014,3200,35,2023,8.0,2023-04-06
4501070890,20070239015,3010,20,2023,9.0,2022-12-15
4501100175,20077283008,3200,27,2023,24.0,2023-03-16
4501098653,20077287003,3200,24,2023,32.0,2023-03-10
4501110336,20080222002,3200,33,2023,150.0,2023-04-20
4501103995,20081068001,3000,22,2023,1.0,2023-03-30
4501110264,20081092008,3210,35,2023,13.0,2023-04-20
4501112664,20080222008,3010,35,2023,43.0,2023-04-27
4501095093,20080222008,3010,34,2023,26.0,2023-03-01
4501095100,20080222008,3220,30,2023,27.0,2023-03-01
4501112707,20080222008,3220,31,2023,44.0,2023-04-27
4501112688,20080222008,3200,34,2023,41.0,2023-04-27
4501095089,20080222008,3000,31,2023,25.0,2023-03-01
4501112696,20080222008,3210,32,2023,42.0,2023-04-27
4501095098,20080222008,3210,31,2023,35.0,2023-03-01
4501095090,20080222008,3000,31,2023,25.0,2023-03-01
4501095095,20080222008,3200,33,2023,25.0,2023-03-01
4501095101,20080222008,3220,30,2023,27.0,2023-03-01
4501095092,20080222008,3010,34,2023,26.0,2023-03-01
4501112653,20080222008,3000,32,2023,45.0,2023-04-27
4501095096,20080222008,3200,33,2023,25.0,2023-03-01
4501099728,20080884,3000,28,2023,536.0,2023-03-15
4501099754,20080884,3220,26,2023,536.0,2023-03-15
4501099748,20080884,3200,28,2023,536.0,2023-03-15
4501099731,20080884,3000,29,2023,536.0,2023-03-15
4501099729,20080884,3000,28,2023,536.0,2023-03-15
4501099732,20080884,3000,29,2023,536.0,2023-03-15
4501099744,20080884,3010,30,2023,536.0,2023-03-15
4501099724,20080884,3000,27,2023,536.0,2023-03-15
4501099742,20080884,3010,29,2023,536.0,2023-03-15
4501099753,20080884,3220,25,2023,536.0,2023-03-15
4501099723,20080884,3000,26,2023,536.0,2023-03-15
4501099726,20080884,3000,27,2023,536.0,2023-03-15
4501099722,20080884,3000,26,2023,536.0,2023-03-15
4501099725,20080884,3000,27,2023,536.0,2023-03-15
4501099749,20080884,3200,28,2023,536.0,2023-03-15
4501099721,20080884,3000,26,2023,536.0,2023-03-15
4501099743,20080884,3010,29,2023,536.0,2023-03-15
4501099750,20080884,3200,29,2023,536.0,2023-03-15
4501099730,20080884,3000,29,2023,536.0,2023-03-15
4501112559,20081068002,3200,34,2023,38.0,2023-04-27
4501105386,20081068002,3210,31,2023,10.0,2023-04-03
4501110258,20081068002,3000,31,2023,34.0,2023-04-20
4501103995,20081068002,3000,22,2023,1.0,2023-03-30
4501074386,20014461013,3010,21,2023,6.0,2022-12-29
4501098588,20014461016,3210,27,2023,23.0,2023-03-10
4501076249,20014461030,3000,18,2023,36.0,2023-01-05
4501098586,20014461072,3210,30,2023,5.0,2023-03-10
4501098578,20014461099,3200,31,2023,4.0,2023-03-10
4501086285,20014461118,3210,27,2023,32.0,2023-02-03
4501086285,20014461121,3210,27,2023,10.0,2023-02-03
4501076318,20014461126,3220,20,2023,11.0,2023-01-05
4501078399,20014461145,3010,23,2023,11.0,2023-01-12
4501110333,20039550001,3200,33,2023,44.0,2023-04-20
4501082600,20039550003,3010,24,2023,148.0,2023-01-26
4501110313,20039550026,3200,31,2023,17.0,2023-04-20
4501074347,20052773004,3210,21,2023,31.0,2022-12-29
4501078762,20052773007,3010,29,2023,44.0,2023-01-12
4501106289,20055765005,3200,31,2023,44.0,2023-04-06
4501086256,20058776,3200,26,2023,38.0,2023-02-03
4501093018,20062007008,3210,26,2023,54.0,2023-02-23
4501098659,20062007012,3200,30,2023,11.0,2023-03-10
4501083049,20062589005,3010,24,2023,2.0,2023-01-26
4501086003,20062589010,3000,22,2023,32.0,2023-02-02
4501076295,20062589012,3010,22,2023,41.0,2023-01-05
4501098657,20064068002,3200,28,2023,11.0,2023-03-10
4501090501,20064068008,3200,22,2023,11.0,2023-02-17
4501078397,20065794002,3010,24,2023,14.0,2023-01-12
4501059630,20065794010,3010,18,2023,49.0,2022-11-10
4501084247,20065834009,3220,18,2023,34.0,2023-01-27
4501091217,20067891011,3220,22,2023,30.0,2023-02-17
4501092973,20067891016,3010,32,2023,13.0,2023-02-23
4501082591,20068000006,3000,21,2023,11.0,2023-01-26
4501070890,20070239010,3010,20,2023,26.0,2022-12-15
4501074360,20070239018,3000,18,2023,26.0,2022-12-29
4501084137,20077287004,3200,20,2023,31.0,2023-01-27
4501087861,20077287010,3010,20,2023,8.0,2023-02-09
4501112551,20077335001,3200,41,2023,124.0,2023-04-27
4501108142,20080222008,3200,32,2023,40.0,2023-04-13
4501099727,20080884,3000,28,2023,536.0,2023-03-15
4501112552,20081068002,3010,35,2023,44.0,2023-04-27
4501106289,20055765003,3200,31,2023,15.0,2023-04-06
4501104205,20055765003,3220,29,2023,8.0,2023-03-30
4501092518,20055765003,3200,30,2023,5.0,2023-02-22
4501082598,20055765003,3010,25,2023,18.0,2023-01-26
4501087884,20055765003,3010,28,2023,18.0,2023-02-09
4501110332,20055765003,3200,33,2023,13.0,2023-04-20
4501098698,20055765003,3220,27,2023,13.0,2023-03-10
4501108149,20055765003,3210,30,2023,23.0,2023-04-13
4501092524,20055765003,3210,28,2023,9.0,2023-02-22
4501098684,20055765003,3210,28,2023,11.0,2023-03-10
4501104182,20055765003,3010,33,2023,7.0,2023-03-30
4501067106,20055765003,3010,18,2023,6.0,2022-12-02
4501102210,20055765003,3220,28,2023,12.0,2023-03-23
4501112705,20055765003,3220,31,2023,5.0,2023-04-27
4501110246,20055765003,3000,29,2023,18.0,2023-04-20
4501098644,20055765003,3010,31,2023,17.0,2023-03-10
4501110364,20055765003,3210,31,2023,32.0,2023-04-20
4501073145,20055765003,3200,20,2023,13.0,2022-12-23
4501104172,20055765003,3000,30,2023,9.0,2023-03-30
4501098666,20055765003,3200,30,2023,14.0,2023-03-10
4501090473,20055765003,3000,26,2023,5.0,2023-02-17
4501110283,20055765009,3000,35,2023,64.0,2023-04-20
4501091218,20055765009,3220,27,2023,40.0,2023-02-17
4501076300,20055765009,3010,23,2023,11.0,2023-01-05
4501090527,20055765009,3200,24,2023,26.0,2023-02-17
4501098698,20055765009,3220,27,2023,14.0,2023-03-10
4501108135,20055765009,3010,41,2023,104.0,2023-04-13
4501078421,20055765009,3220,20,2023,44.0,2023-01-12
4501112674,20055765009,3200,42,2023,105.0,2023-04-27
4501112666,20055765009,3010,43,2023,91.0,2023-04-27
4501092514,20055765009,3010,31,2023,48.0,2023-02-22
4501092524,20055765009,3210,28,2023,18.0,2023-02-22
4501102201,20055765009,3010,32,2023,8.0,2023-03-23
4501092521,20055765009,3200,28,2023,58.0,2023-02-22
4501104182,20055765009,3010,33,2023,30.0,2023-03-30
4501092529,20055765009,3220,25,2023,39.0,2023-02-22
4501104172,20055765009,3000,30,2023,43.0,2023-03-30
4501098684,20055765009,3210,28,2023,16.0,2023-03-10
4501098644,20055765009,3010,31,2023,22.0,2023-03-10
4501090883,20055765009,3210,28,2023,4.0,2023-02-17
4501110367,20055765009,3210,37,2023,147.0,2023-04-20
4501092520,20058717,3200,29,2023,83.0,2023-02-22
4501110263,20058717,3000,29,2023,120.0,2023-04-20
4501098643,20058717,3010,31,2023,78.0,2023-03-10
4501112559,20058717,3200,34,2023,95.0,2023-04-27
4501086003,20062589015,3000,22,2023,37.0,2023-02-02
4501082824,20062589015,3000,19,2023,24.0,2023-01-26
4501110353,20062589015,3210,29,2023,48.0,2023-04-20
4501110321,20062589015,3200,32,2023,79.0,2023-04-20
4501110260,20062589015,3000,30,2023,41.0,2023-04-20
4501092962,20062589015,3000,23,2023,38.0,2023-02-23
4501108155,20062589015,3220,26,2023,46.0,2023-04-13
4501082821,20062589015,3000,19,2023,24.0,2023-01-26
4501091219,20062589015,3220,21,2023,96.0,2023-02-17
4501079121,20062589015,3220,18,2023,56.0,2023-01-13
4501087936,20062589015,3200,25,2023,37.0,2023-02-09
4501098681,20062589015,3210,26,2023,44.0,2023-03-10
4501083036,20062589015,3010,22,2023,39.0,2023-01-26
4501084152,20062589015,3200,21,2023,60.0,2023-01-27
4501078406,20062589015,3210,19,2023,37.0,2023-01-12
4501110359,20062589015,3210,30,2023,48.0,2023-04-20
4501106246,20062589015,3000,28,2023,27.0,2023-04-06
4501084189,20062589015,3210,19,2023,29.0,2023-01-27
4501106282,20062589015,3200,30,2023,56.0,2023-04-06
4501090444,20062589015,3000,24,2023,78.0,2023-02-17
4501110247,20062589015,3000,29,2023,41.0,2023-04-20
4501090443,20062589015,3000,23,2023,78.0,2023-02-17
4501110346,20062589015,3210,28,2023,48.0,2023-04-20
4501083040,20062589015,3010,22,2023,39.0,2023-01-26
4501082826,20062589015,3000,19,2023,24.0,2023-01-26
4501083049,20062589015,3010,24,2023,39.0,2023-01-26
4501086263,20062589015,3200,21,2023,41.0,2023-02-03
4501086281,20062589015,3210,19,2023,29.0,2023-02-03
4501076311,20062589015,3210,19,2023,15.0,2023-01-05
4501092963,20062589015,3000,26,2023,38.0,2023-02-23
4501092996,20062589015,3200,28,2023,42.0,2023-02-23
4501076248,20062589015,3000,19,2023,24.0,2023-01-05
4501098663,20062589015,3200,28,2023,40.0,2023-03-10
4501087874,20062589015,3010,26,2023,34.0,2023-02-09
4501083046,20062589015,3010,22,2023,39.0,2023-01-26
4501098614,20062589015,3000,27,2023,39.0,2023-03-10
4501083048,20062589015,3010,24,2023,39.0,2023-01-26
4501098642,20062589015,3000,30,2023,123.0,2023-03-10
4501087962,20062589015,3210,22,2023,24.0,2023-02-09
4501083034,20062589015,3010,22,2023,39.0,2023-01-26
4501086039,20062589015,3010,25,2023,38.0,2023-02-02
4501106299,20062589015,3210,27,2023,38.0,2023-04-06
4501087872,20062589015,3010,26,2023,34.0,2023-02-09
4501084188,20062589015,3210,19,2023,29.0,2023-01-27
4501076294,20062589015,3010,22,2023,43.0,2023-01-05
4501068803,20062589015,3010,17,2023,73.0,2022-12-08
4501078390,20062589015,3000,19,2023,44.0,2023-01-12
4501074384,20062589015,3010,22,2023,43.0,2022-12-29
4501106244,20062589015,3000,27,2023,27.0,2023-04-06
4501090442,20062589015,3000,23,2023,78.0,2023-02-17
4501082818,20062589015,3000,20,2023,24.0,2023-01-26
4501084151,20062589015,3200,21,2023,60.0,2023-01-27
4501098613,20062589015,3000,26,2023,39.0,2023-03-10
4501090909,20062589015,3210,22,2023,80.0,2023-02-17
4501110273,20062589015,3000,31,2023,41.0,2023-04-20
4501087875,20062589015,3010,26,2023,34.0,2023-02-09
4501090517,20062589015,3200,21,2023,47.0,2023-02-17
4501076295,20062589015,3010,22,2023,43.0,2023-01-05
4501087860,20064068014,3000,26,2023,52.0,2023-02-09
4501084184,20064068014,3210,22,2023,39.0,2023-01-27
4501078408,20064068014,3210,22,2023,29.0,2023-01-12
4501092951,20064068014,3000,24,2023,38.0,2023-02-23
4501098657,20064068014,3200,28,2023,29.0,2023-03-10
4501082807,20064068014,3000,22,2023,32.0,2023-01-26
4501087868,20064068014,3010,29,2023,37.0,2023-02-09
4501098672,20064068014,3210,28,2023,29.0,2023-03-10
4501092953,20064068014,3000,27,2023,38.0,2023-02-23
4501084240,20064068014,3220,19,2023,31.0,2023-01-27
4501090500,20064068014,3200,22,2023,63.0,2023-02-17
4501082805,20064068014,3000,22,2023,32.0,2023-01-26
4501090502,20064068014,3200,28,2023,63.0,2023-02-17
4501076293,20064068014,3010,23,2023,50.0,2023-01-05
4501090440,20064068014,3000,26,2023,59.0,2023-02-17
4501076245,20064068014,3000,22,2023,44.0,2023-01-05
4501083015,20064068014,3010,25,2023,40.0,2023-01-26
4501087869,20064068014,3010,29,2023,37.0,2023-02-09
4501084185,20064068014,3210,22,2023,39.0,2023-01-27
4501090829,20064068014,3210,22,2023,53.0,2023-02-17
